"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"7715","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","11.6","11.7",5.52e-10
"7716","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","11.7","11.8",3.74e-10
"7717","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","11.8","11.9",2.53e-10
"7718","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","11.9","12",1.7e-10
"7719","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12","12.1",1.14e-10
"7720","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.1","12.2",7.62e-11
"7721","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.2","12.3",5.07e-11
"7722","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.3","12.4",3.35e-11
"7723","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.4","12.5",2.21e-11
"7724","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.5","12.6",1.45e-11
"7725","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.6","12.7",9.48e-12
"7726","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.7","12.8",6.17e-12
"7727","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.8","12.9",4e-12
"7728","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","12.9","13",2.58e-12
"7729","DARNALL AMC-FT HOOD","4 wk ahead","Bin","percent","13","100",4.55e-12
"7730","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0","0.1",0
"7731","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.1","0.2",0
"7732","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.2","0.3",0
"7733","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.3","0.4",0
"7734","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.4","0.5",0
"7735","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.5","0.6",0
"7736","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.6","0.7",0
"7737","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.7","0.8",0
"7738","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.8","0.9",0
"7739","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.9","1",0
"7740","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1","1.1",0
"7741","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.1","1.2",0
"7742","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.2","1.3",0
"7743","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.3","1.4",0
"7744","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.4","1.5",0
"7745","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.5","1.6",0
"7746","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.6","1.7",0
"7747","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.7","1.8",0
"7748","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.8","1.9",0
"7749","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","1.9","2",0
"7750","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2","2.1",0
"7751","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.1","2.2",0
"7752","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.2","2.3",0
"7753","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.3","2.4",0
"7754","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.4","2.5",0
"7755","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.5","2.6",0
"7756","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.6","2.7",0
"7757","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.7","2.8",0
"7758","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.8","2.9",0
"7759","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","2.9","3",0
"7760","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3","3.1",0
"7761","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.1","3.2",0
"7762","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.2","3.3",0
"7763","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.3","3.4",0
"7764","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.4","3.5",0
"7765","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.5","3.6",0
"7766","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.6","3.7",0
"7767","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.7","3.8",0
"7768","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.8","3.9",0
"7769","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.9","4",0
"7770","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4","4.1",0
"7771","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.1","4.2",0
"7772","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.2","4.3",0
"7773","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.3","4.4",0
"7774","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.4","4.5",0
"7775","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.5","4.6",0
"7776","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.6","4.7",0
"7777","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.7","4.8",0
"7778","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.8","4.9",0
"7779","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","4.9","5",0
"7780","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5","5.1",0
"7781","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.1","5.2",0
"7782","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.2","5.3",0
"7783","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.3","5.4",1
"7784","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.4","5.5",0
"7785","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.5","5.6",0
"7786","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.6","5.7",0
"7787","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.7","5.8",0
"7788","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.8","5.9",0
"7789","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","5.9","6",0
"7790","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6","6.1",0
"7791","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.1","6.2",0
"7792","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.2","6.3",0
"7793","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.3","6.4",0
"7794","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.4","6.5",0
"7795","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.5","6.6",0
"7796","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.6","6.7",0
"7797","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.7","6.8",0
"7798","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.8","6.9",0
"7799","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","6.9","7",0
"7800","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7","7.1",0
"7801","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.1","7.2",0
"7802","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.2","7.3",0
"7803","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.3","7.4",0
"7804","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.4","7.5",0
"7805","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.5","7.6",0
"7806","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.6","7.7",0
"7807","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.7","7.8",0
"7808","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.8","7.9",0
"7809","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.9","8",0
"7810","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8","8.1",0
"7811","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.1","8.2",0
"7812","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.2","8.3",0
"7813","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.3","8.4",0
"7814","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.4","8.5",0
"7815","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.5","8.6",0
"7816","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.6","8.7",0
"7817","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.7","8.8",0
"7818","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.8","8.9",0
"7819","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","8.9","9",0
"7820","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9","9.1",0
"7821","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.1","9.2",0
"7822","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.2","9.3",0
"7823","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.3","9.4",0
"7824","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.4","9.5",0
"7825","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.5","9.6",0
"7826","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.6","9.7",0
"7827","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.7","9.8",0
"7828","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.8","9.9",0
"7829","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","9.9","10",0
"7830","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10","10.1",0
"7831","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.1","10.2",0
"7832","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.2","10.3",0
"7833","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.3","10.4",0
"7834","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.4","10.5",0
"7835","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.5","10.6",0
"7836","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.6","10.7",0
"7837","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.7","10.8",0
"7838","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.8","10.9",0
"7839","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","10.9","11",0
"7840","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11","11.1",0
"7841","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.1","11.2",0
"7842","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.2","11.3",0
"7843","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.3","11.4",0
"7844","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.4","11.5",0
"7845","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.5","11.6",0
"7846","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.6","11.7",0
"7847","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.7","11.8",0
"7848","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.8","11.9",0
"7849","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.9","12",0
"7850","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12","12.1",0
"7851","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.1","12.2",0
"7852","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.2","12.3",0
"7853","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.3","12.4",0
"7854","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.4","12.5",0
"7855","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.5","12.6",0
"7856","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.6","12.7",0
"7857","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.7","12.8",0
"7858","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.8","12.9",0
"7859","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","12.9","13",0
"7860","DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","13","100",0
"7861","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0","0.1",3.01e-06
"7862","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.1","0.2",4.54e-06
"7863","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.2","0.3",6.77e-06
"7864","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.3","0.4",1e-05
"7865","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.4","0.5",1.47e-05
"7866","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.5","0.6",2.13e-05
"7867","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.6","0.7",3.06e-05
"7868","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.7","0.8",4.37e-05
"7869","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.8","0.9",6.17e-05
"7870","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.9","1",8.64e-05
"7871","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1","1.1",0.000119889
"7872","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.1","1.2",0.000164859
"7873","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.2","1.3",0.000224652
"7874","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.3","1.4",0.000303371
"7875","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.4","1.5",0.000405976
"7876","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.5","1.6",0.000538384
"7877","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.6","1.7",0.000707534
"7878","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.7","1.8",0.00092144
"7879","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.8","1.9",0.00118919
"7880","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.9","2",0.001520895
"7881","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2","2.1",0.001927578
"7882","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.1","2.2",0.002420966
"7883","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.2","2.3",0.003013212
"7884","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.3","2.4",0.003716506
"7885","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.4","2.5",0.004542599
"7886","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.5","2.6",0.005502222
"7887","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.6","2.7",0.006604442
"7888","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.7","2.8",0.007855944
"7889","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.8","2.9",0.009260297
"7890","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.9","3",0.010817221
"7891","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3","3.1",0.012521914
"7892","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.1","3.2",0.014364483
"7893","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.2","3.3",0.016329524
"7894","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.3","3.4",0.018395912
"7895","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.4","3.5",0.020536829
"7896","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.5","3.6",0.022720071
"7897","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.6","3.7",0.024908653
"7898","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.7","3.8",0.0270617
"7899","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.8","3.9",0.029135612
"7900","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.9","4",0.031085473
"7901","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4","4.1",0.032866622
"7902","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.1","4.2",0.034436335
"7903","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.2","4.3",0.035755515
"7904","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.3","4.4",0.036790306
"7905","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.4","4.5",0.037513538
"7906","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.5","4.6",0.037905909
"7907","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.6","4.7",0.03795684
"7908","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.7","4.8",0.037664955
"7909","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.8","4.9",0.037038135
"7910","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.9","5",0.03609317
"7911","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5","5.1",0.034855009
"7912","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.1","5.2",0.033355667
"7913","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.2","5.3",0.03163285
"7914","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.3","5.4",0.029728382
"7915","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.4","5.5",0.027686527
"7916","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.5","5.6",0.025552297
"7917","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.6","5.7",0.023369836
"7918","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.7","5.8",0.02118096
"7919","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.8","5.9",0.019023914
"7920","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.9","6",0.016932394
"7921","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6","6.1",0.014934858
"7922","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.1","6.2",0.013054135
"7923","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.2","6.3",0.011307312
"7924","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.3","6.4",0.009705879
"7925","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.4","6.5",0.008256094
"7926","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.5","6.6",0.00695951
"7927","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.6","6.7",0.005813624
"7928","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.7","6.8",0.004812597
"7929","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.8","6.9",0.003947992
"7930","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.9","7",0.003209499
"7931","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7","7.1",0.002585607
"7932","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.1","7.2",0.002064202
"7933","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.2","7.3",0.001633074
"7934","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.3","7.4",0.001280336
"7935","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.4","7.5",0.000994732
"7936","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.5","7.6",0.000765866
"7937","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.6","7.7",0.000584337
"7938","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.7","7.8",0.000441813
"7939","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.8","7.9",0.000331038
"7940","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.9","8",0.0002458
"7941","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8","8.1",0.000180863
"7942","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.1","8.2",0.000131881
"7943","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.2","8.3",9.53e-05
"7944","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.3","8.4",6.82e-05
"7945","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.4","8.5",4.84e-05
"7946","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.5","8.6",3.41e-05
"7947","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.6","8.7",2.37e-05
"7948","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.7","8.8",1.64e-05
"7949","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.8","8.9",1.12e-05
"7950","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.9","9",7.61e-06
"7951","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9","9.1",5.11e-06
"7952","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.1","9.2",3.4e-06
"7953","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.2","9.3",2.25e-06
"7954","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.3","9.4",1.47e-06
"7955","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.4","9.5",9.52e-07
"7956","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.5","9.6",6.12e-07
"7957","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.6","9.7",3.89e-07
"7958","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.7","9.8",2.46e-07
"7959","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.8","9.9",1.54e-07
"7960","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.9","10",9.51e-08
"7961","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10","10.1",5.84e-08
"7962","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.1","10.2",3.55e-08
"7963","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.2","10.3",2.14e-08
"7964","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.3","10.4",1.28e-08
"7965","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.4","10.5",7.57e-09
"7966","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.5","10.6",4.44e-09
"7967","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.6","10.7",2.58e-09
"7968","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.7","10.8",1.49e-09
"7969","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.8","10.9",8.49e-10
"7970","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.9","11",4.8e-10
"7971","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11","11.1",2.69e-10
"7972","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.1","11.2",1.5e-10
"7973","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.2","11.3",8.24e-11
"7974","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.3","11.4",4.49e-11
"7975","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.4","11.5",2.43e-11
"7976","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.5","11.6",1.3e-11
"7977","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.6","11.7",6.91e-12
"7978","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.7","11.8",3.64e-12
"7979","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.8","11.9",1.9e-12
"7980","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.9","12",9.8e-13
"7981","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12","12.1",5.02e-13
"7982","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.1","12.2",2.55e-13
"7983","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.2","12.3",1.28e-13
"7984","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.3","12.4",6.38e-14
"7985","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.4","12.5",3.15e-14
"7986","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.5","12.6",1.54e-14
"7987","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.6","12.7",7.55e-15
"7988","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.7","12.8",3.55e-15
"7989","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.8","12.9",1.67e-15
"7990","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.9","13",8.88e-16
"7991","EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","13","100",6.66e-16
"7992","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0","0.1",0.000283957
"7993","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.1","0.2",0.000355818
"7994","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.2","0.3",0.000443374
"7995","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.3","0.4",0.000549388
"7996","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.4","0.5",0.000676949
"7997","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.5","0.6",0.000829469
"7998","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.6","0.7",0.001010676
"7999","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.7","0.8",0.00122459
"8000","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.8","0.9",0.001475492
"8001","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.9","1",0.001767871
"8002","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1","1.1",0.002106354
"8003","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.1","1.2",0.002495626
"8004","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.2","1.3",0.002940322
"8005","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.3","1.4",0.003444909
"8006","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.4","1.5",0.004013543
"8007","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.5","1.6",0.004649919
"8008","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.6","1.7",0.005357106
"8009","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.7","1.8",0.006137371
"8010","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.8","1.9",0.006992007
"8011","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.9","2",0.007921158
"8012","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2","2.1",0.008923656
"8013","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.1","2.2",0.009996875
"8014","EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.2","2.3",0.011136611
